"ID","LAT","LON","STNELEV","NAME","GRELEV","POPCLS","POPSIZ","TOPO","STVEG","STLOC","OCNDIS","AIRSTN","TOWNDIS","GRVEG","POPCSS"
42500396947,44.115,-103.2828,1051.6,"RAPID CITY 4NW                ",1074,"U",55,"HI","xx","no",-9,"x",-9,"COOL GRASS/SHRUB","C"
42500398622,42.7625,-96.9194,362.7,"VERMILLION 2 SE               ",366,"S",10,"FL","xx","no",-9,"x",-9,"COOL CROPS      ","A"
42500398932,44.9047,-97.1494,532.8,"WATERTOWN RGNL AP             ",529,"S",18,"FL","xx","LA",-9,"A",2,"COOL CROPS      ","C"
42500399442,43.4978,-100.4794,664.5,"WOOD                          ",685,"R",-9,"FL","xx","no",-9,"x",-9,"COOL GRASS/SHRUB","A"
42500401790,36.5467,-87.3567,116.4,"CLARKSVILLE WWTP              ",140,"U",76,"HI","xx","no",-9,"x",-9,"WARM FOR./FIELD ","C"
42500402024,34.9939,-84.3758,442,"COPPERHILL                    ",514,"R",-9,"HI","xx","no",-9,"x",-9,"WARM MIXED      ","B"
42500402108,35.5497,-89.7,117.3,"COVINGTON 3 SW                ",96,"R",-9,"FL","xx","no",-9,"x",-9,"WARM CROPS      ","C"
42500402202,36.0147,-85.1311,551.7,"CROSSVILLE ED & RESEARCH      ",566,"R",-9,"HI","xx","no",-9,"x",-9,"WARM FOR./FIELD ","A"
42500402489,36.0747,-87.3936,237.7,"DICKSON                       ",237,"R",-9,"HI","xx","no",-9,"x",-9,"WARM FOR./FIELD ","C"
42500402589,36.4819,-87.8628,144.8,"DOVER 1 W                     ",152,"R",-9,"HI","xx","LA",-9,"x",-9,"WARM FOR./FIELD ","A"
42500404561,35.6214,-88.8456,121.9,"JACKSON EXP STN               ",123,"S",49,"FL","xx","no",-9,"x",-9,"WARM FOR./FIELD ","C"
42500405187,35.4139,-86.8086,239.9,"LEWISBURG EXP STN             ",244,"S",10,"HI","xx","no",-9,"x",-9,"WARM FOR./FIELD ","C"
42500405882,35.6717,-85.7811,286.5,"MC MINNVILLE                  ",315,"S",11,"HI","xx","no",-9,"x",-9,"WARM FOR./FIELD ","C"
42500406371,35.9203,-86.3728,163.1,"MURFREESBORO 5 N              ",177,"S",45,"HI","xx","no",-9,"A",1,"WARM FIELD WOODS","C"
42500406534,35.9833,-83.2008,315.8,"NEWPORT 1 NW                  ",365,"R",-9,"HI","xx","no",-9,"x",-9,"COOL MIXED      ","C"
42500407884,36.4161,-82.9839,413,"ROGERSVILLE 1 NE              ",399,"R",-9,"HI","xx","no",-9,"x",-9,"WARM FIELD WOODS","C"
42500409155,35.3453,-86.2089,311.5,"TULLAHOMA                     ",313,"S",17,"HI","xx","no",-9,"x",-9,"WARM FOR./FIELD ","C"
42500409219,36.3925,-89.0317,106.7,"UNION CITY                    ",101,"S",11,"FL","xx","no",-9,"x",-9,"WARM CROPS      ","B"
42500409502,35.3042,-87.7592,228.6,"WAYNESBORO                    ",252,"R",-9,"MV","xx","no",-9,"x",-9,"WARM FOR./FIELD ","A"
42500410120,32.7294,-99.3017,426.7,"ALBANY                        ",436,"R",-9,"HI","xx","no",-9,"A",-9,"WARM FIELD WOODS","C"
42500410144,27.7283,-98.0678,61.3,"ALICE                         ",58,"S",20,"FL","xx","no",-9,"x",-9,"WARM FIELD WOODS","C"
42500410174,30.3764,-103.66,1356.4,"ALPINE                        ",1420,"R",-9,"HI","DE","no",-9,"A",-9,"WARM GRASS/SHRUB","C"
42500410493,31.7414,-99.9764,534.9,"BALLINGER 2 NW                ",515,"R",-9,"FL","xx","no",-9,"x",-9,"WARM FIELD WOODS","B"
42500410498,30.9844,-103.7403,981.5,"BALMORHEA                     ",990,"R",-9,"HI","DE","no",-9,"x",-9,"WARM GRASS/SHRUB","A"
42500410639,28.4575,-97.7061,77.7,"BEEVILLE 5 NE                 ",67,"S",13,"FL","xx","no",-9,"x",-9,"WARM FIELD WOODS","C"
42500410832,30.1058,-98.4286,419.1,"BLANCO                        ",437,"R",-9,"HI","xx","no",-9,"x",-9,"HIGHLAND SHRUB  ","C"
42500410902,29.7978,-98.7347,440.1,"BOERNE                        ",447,"R",-9,"HI","xx","no",-9,"x",-9,"HIGHLAND SHRUB  ","C"
42500411000,35.5303,-102.2564,972.6,"BOYS RANCH                    ",1004,"R",-9,"FL","xx","no",-9,"x",-9,"WARM CROPS      ","A"
42500411048,30.1592,-96.3972,95.4,"BRENHAM                       ",94,"S",10,"HI","xx","no",-9,"x",-9,"WARM CROPS      ","C"
42500411138,31.7383,-98.9456,426.7,"BROWNWOOD 2ENE                ",441,"S",18,"FL","xx","no",-9,"x",-9,"HIGHLAND SHRUB  ","C"
42500411528,28.3392,-99.6328,170.7,"CATARINA                      ",158,"R",-9,"FL","DE","no",-9,"x",-9,"TROP. SAVANNA   ","A"
42500411772,33.6164,-95.0717,132.6,"CLARKSVILLE 2NE               ",133,"R",-9,"FL","xx","no",-9,"x",-9,"WARM FIELD WOODS","B"
42500412015,27.7742,-97.5122,13.4,"CORPUS CHRISTI AP             ",10,"U",257,"FL","xx","CO",10,"A",4,"COASTAL EDGES   ","C"
42500412019,32.1078,-96.4747,125.9,"CORSICANA                     ",120,"S",23,"FL","xx","no",-9,"x",-9,"WARM CROPS      ","C"
42500412121,33.6517,-101.245,917.4,"CROSBYTON                     ",905,"R",-9,"FL","DE","no",-9,"x",-9,"WARM GRASS/SHRUB","C"
42500412266,29.0567,-96.2319,21.3,"DANEVANG 1 W                  ",17,"R",-9,"FL","xx","no",-9,"x",-9,"WARM CROPS      ","A"
42500412598,32.0628,-98.3047,447.4,"DUBLIN 2SE                    ",423,"R",-9,"HI","xx","no",-9,"x",-9,"HIGHLAND SHRUB  ","C"
42500412679,28.7567,-100.4789,247.5,"EAGLE PASS 3N                 ",235,"S",21,"FL","xx","no",-9,"A",1,"WARM GRASS/SHRUB","C"
42500412797,31.8111,-106.3758,1194.2,"EL PASO AP                    ",1195,"U",515,"HI","xx","no",-9,"A",2,"WARM GRASS/SHRUB","C"
42500412906,28.0239,-99.3508,176.8,"ENCINAL                       ",188,"R",-9,"FL","DE","no",-9,"x",-9,"TROP. SAVANNA   ","A"
42500413063,27.1394,-98.12,42.4,"FALFURRIAS                    ",35,"R",-9,"FL","DE","no",-9,"x",-9,"WARM CROPS      ","C"
42500413183,29.6778,-97.1111,158.5,"FLATONIA                      ",125,"R",-9,"FL","xx","no",-9,"x",-9,"WARM FIELD WOODS","A"
42500413280,30.9072,-102.9153,926,"FT STOCKTON                   ",918,"R",-9,"FL","DE","no",-9,"x",-9,"WARM GRASS/SHRUB","C"
42500413420,33.6461,-97.0592,265.2,"GAINESVILLE 5 ENE             ",242,"S",14,"FL","xx","no",-9,"x",-9,"WARM FIELD WOODS","A"
42500413734,33.1678,-96.0983,166.1,"GREENVILLE KGVL RADIO         ",166,"S",23,"FL","xx","no",-9,"x",-9,"WARM FIELD WOODS","C"
42500413873,29.4706,-96.9397,83.8,"HALLETTSVILLE 2 N             ",78,"R",-9,"FL","xx","no",-9,"x",-9,"WARM CROPS      ","B"
42500413992,33.1578,-99.7456,487.7,"HASKELL                       ",478,"R",-9,"FL","xx","no",-9,"x",-9,"WARM GRASS/SHRUB","C"
42500415018,31.0717,-98.1847,314.6,"LAMPASAS                      ",343,"R",-9,"HI","xx","no",-9,"x",-9,"HIGHLAND SHRUB  ","C"
42500415196,30.0592,-94.795,10.7,"LIBERTY                       ",9,"R",-9,"FL","xx","CO",30,"x",-9,"WARM FOR./FIELD ","C"
42500415272,30.7425,-98.6542,310.9,"LLANO                         ",343,"R",-9,"HI","xx","no",-9,"x",-9,"HIGHLAND SHRUB  ","C"
42500415429,29.6753,-97.6564,121.9,"LULING                        ",119,"R",-9,"HI","xx","no",-9,"x",-9,"WARM FIELD WOODS","C"
42500415618,32.5403,-94.3508,107.3,"MARSHALL                      ",108,"S",24,"FL","xx","no",-9,"x",-9,"WARM FOR./FIELD ","C"
42500415707,31.1333,-102.2217,757.7,"MCCAMEY                       ",761,"R",-9,"HI","DE","no",-9,"x",-9,"WARM GRASS/SHRUB","C"
42500415869,31.7003,-96.5142,161.5,"MEXIA                         ",150,"R",-9,"FL","xx","no",-9,"x",-9,"WARM CROPS      ","C"
42500415875,35.7,-100.6436,839.7,"MIAMI                         ",873,"R",-9,"FL","xx","no",-9,"x",-9,"WARM GRASS/SHRUB","C"
42500416135,34.2192,-102.7328,1167.4,"MULESHOE #1                   ",1160,"R",-9,"FL","DE","no",-9,"A",-9,"WARM CROPS      ","C"
42500416276,29.7192,-98.1189,208.8,"NEW BRAUNFELS                 ",213,"S",27,"HI","xx","no",-9,"x",-9,"WARM CROPS      ","C"
42500416794,33.6744,-95.5586,165.2,"PARIS                         ",NA," ",NA,"  ","  ","  ",NA," ",NA,"                "," "
42500416892,31.4167,-103.5,795.5,"PECOS                         ",790,"S",12,"FL","xx","no",-9,"x",-9,"WARM GRASS/SHRUB","C"
42500417079,34.1892,-101.7022,1027.2,"PLAINVIEW                     ",1020,"S",22,"FL","xx","no",-9,"x",-9,"WARM GRASS/SHRUB","C"
42500417336,34.2761,-99.7578,488.3,"QUANAH 2 SW                   ",465,"R",-9,"FL","xx","no",-9,"x",-9,"WARM CROPS      ","A"
42500417622,26.3769,-98.8117,52.4,"RIO GRANDE CITY               ",56,"R",-9,"FL","DE","no",-9,"x",-9,"PADDYLANDS      ","C"
42500417945,29.5333,-98.47,246.6,"SAN ANTONIO INTL AP           ",238,"U",1324,"HI","xx","no",-9,"x",-9,"WARM CROPS      ","C"
42500418201,32.7136,-102.6597,1016.8,"SEMINOLE                      ",1008,"R",-9,"FL","DE","no",-9,"x",-9,"WARM GRASS/SHRUB","C"
42500418433,32.71,-100.9111,706.8,"SNYDER                        ",721,"S",12,"FL","xx","no",-9,"x",-9,"WARM GRASS/SHRUB","C"
42500418692,36.3372,-102.0753,1125.6,"STRATFORD                     ",1114,"R",-9,"FL","xx","no",-9,"x",-9,"WARM GRASS/SHRUB","C"
42500418910,31.0781,-97.3183,193.5,"TEMPLE                        ",173,"S",46,"FL","xx","no",-9,"x",-9,"WARM FIELD WOODS","C"
42500419532,32.7483,-97.77,291.1,"WEATHERFORD                   ",324,"S",15,"HI","xx","no",-9,"x",-9,"WARM FIELD WOODS","C"
42500420086,37.4403,-112.4819,2145.8,"ALTON                         ",2214,"R",-9,"MV","DE","no",-9,"x",-9,"WARM GRASS/SHRUB","A"
42500420738,37.6131,-109.4847,1854.7,"BLANDING                      ",1821,"R",-9,"MV","DE","no",-9,"A",-9,"COOL GRASS/SHRUB","B"
42500420788,37.2828,-109.5578,1318,"BLUFF                         ",1412,"R",-9,"HI","DE","no",-9,"x",-9,"COOL CONIFER    ","A"
42500421731,41.5481,-112.1106,1289.3,"CORINNE                       ",1290,"R",-9,"FL","xx","LA",-9,"x",-9,"COOL DESERT     ","B"
42500422101,39.2872,-112.6519,1399,"DESERET                       ",1395,"R",-9,"FL","DE","no",-9,"x",-9,"COOL GRASS/SHRUB","A"
42500422253,40.1678,-110.395,1682.5,"DUCHESNE                      ",1800,"R",-9,"MV","xx","no",-9,"x",-9,"HIGHLAND SHRUB  ","C"
42500422592,37.7686,-111.5978,1770.9,"ESCALANTE                     ",1877,"R",-9,"MV","DE","no",-9,"x",-9,"COOL GRASS/SHRUB","B"
42500422726,41.0222,-111.9353,1335,"FARMINGTON 3 NW               ",NA," ",NA,"  ","  ","  ",NA," ",NA,"                "," "
42500422828,38.9664,-112.3278,1560.6,"FILLMORE                      ",1722,"R",-9,"MV","DE","no",-9,"x",-9,"COOL GRASS/SHRUB","B"
42500422996,40.2842,-109.8611,1539.2,"FT DUCHESNE                   ",1539,"R",-9,"FL","xx","no",-9,"x",-9,"COOL DESERT     ","A"
42500423418,38.9906,-110.1544,1240.5,"GREEN RIVER AVIATION          ",1299,"R",-9,"HI","DE","no",-9,"A",-9,"HIGHLAND SHRUB  ","C"
42500423611,38.3706,-110.7153,1313.1,"HANKSVILLE                    ",1358,"R",-9,"HI","DE","no",-9,"A",-9,"HIGHLAND SHRUB  ","A"
42500423809,40.4917,-111.4261,1703.8,"HEBER                         ",1883,"R",-9,"MV","xx","no",-9,"A",-9,"COOL GRASS/SHRUB","C"
42500424508,37.0286,-112.5367,1493.5,"KANAB                         ",1607,"R",-9,"HI","DE","no",-9,"x",-9,"WARM GRASS/SHRUB","C"
42500424856,41.825,-111.3208,1822.7,"LAKETOWN                      ",2022,"R",-9,"MV","xx","LA",-9,"x",-9,"COOL DESERT     ","A"
42500425065,39.5608,-111.8653,1614.8,"LEVAN                         ",1669,"R",-9,"HI","xx","no",-9,"x",-9,"COOL GRASS/SHRUB","C"
42500425186,41.7456,-111.8033,1460,"LOGAN UTAH ST UNIV            ",1674,"S",33,"MV","xx","no",-9,"x",-9,"COOL IRRIGATED  ","C"
42500425402,39.2583,-111.6306,1749.6,"MANTI                         ",2016,"R",-9,"MV","xx","no",-9,"x",-9,"COOL GRASS/SHRUB","A"
42500425477,38.45,-112.2292,1801.4,"MARYSVALE                     ",NA," ",NA,"  ","  ","  ",NA," ",NA,"                "," "
42500425733,38.5744,-109.5458,1242.7,"MOAB                          ",1402,"R",-9,"HI","DE","no",-9,"x",-9,"COOL GRASS/SHRUB","C"
42500425752,37.7981,-113.9256,1664.2,"MODENA                        ",1712,"R",-9,"HI","DE","no",-9,"x",-9,"COOL GRASS/SHRUB","A"
42500425826,41.0428,-111.6722,1551.4,"MORGAN POWER & LIGHT          ",1799,"R",-9,"MV","xx","no",-9,"x",-9,"COOL IRRIGATED  ","A"
42500426135,39.7122,-111.8319,1563,"NEPHI                         ",NA," ",NA,"  ","  ","  ",NA," ",NA,"                "," "
42500426404,41.2442,-111.9464,1325.9,"OGDEN PIONEER P H             ",1548,"U",1072,"MV","xx","no",-9,"x",-9,"COOL IRRIGATED  ","C"
42500426601,37.8239,-112.4419,2020.8,"PANGUITCH                     ",2136,"R",-9,"MV","xx","no",-9,"x",-9,"COOL GRASS/SHRUB","C"
42500426686,37.8497,-112.8278,1828.8,"PAROWAN PWR                   ",2095,"R",-9,"MV","xx","no",-9,"x",-9,"COOL GRASS/SHRUB","C"
42500427260,38.7619,-112.0775,1615.4,"RICHFIELD RADIO KSVC          ",1767,"R",-9,"MV","xx","no",-9,"x",-9,"COOL GRASS/SHRUB","C"
42500427516,37.1069,-113.5611,844.3,"ST GEORGE                     ",886,"S",29,"HI","xx","no",-9,"x",-9,"WARM GRASS/SHRUB","C"
42500427559,38.9139,-111.4161,2304.3,"SALINA 24 E                   ",NA," ",NA,"  ","  ","  ",NA," ",NA,"                "," "
42500427714,39.2453,-112.1067,1619.7,"SCIPIO                        ",1827,"R",-9,"MV","xx","no",-9,"x",-9,"COOL GRASS/SHRUB","A"
42500427729,39.6847,-111.2047,2655.4,"SCOFIELD-SKYLINE MINE         ",NA," ",NA,"  ","  ","  ",NA," ",NA,"                "," "
42500427909,40.5453,-111.5042,1831.8,"SNAKE CREEK POWERHOUSE        ",2126,"R",-9,"MV","xx","no",-9,"x",-9,"COOL CONIFER    ","B"
42500428119,40.0797,-111.6044,1438.7,"SPANISH FORK PWR HOUSE        ",1765,"S",12,"MV","xx","LA",-9,"x",-9,"COOL DESERT     ","B"
42500428705,38.9667,-109.7167,1554.2,"THOMPSON                      ",1601,"R",-9,"MV","DE","no",-9,"x",-9,"COOL GRASS/SHRUB","A"
42500428771,40.5278,-112.2975,1546.6,"TOOELE                        ",1634,"S",14,"MV","xx","no",-9,"x",-9,"WATER           ","C"
42500428973,40.3597,-111.8972,1370.7,"UTAH LAKE LEHI                ",1419,"R",-9,"MV","xx","LA",-9,"x",-9,"COOL DESERT     ","B"
42500429111,40.4269,-109.5531,1668.5,"VERNAL 2SW                    ",1640,"R",-9,"HI","xx","no",-9,"A",-9,"COOL DESERT     ","C"
42500429382,40.7206,-114.0358,1291.4,"WENDOVER AP AWOS              ",1364,"R",-9,"FL","DE","no",-9,"A",-9,"COOL GRASS/SHRUB","C"
42500429595,41.525,-111.1494,1924.8,"WOODRUFF                      ",1968,"R",-9,"MV","xx","no",-9,"x",-9,"COOL DESERT     ","A"
42500429717,37.2083,-112.9842,1234.4,"ZION NP                       ",1610,"R",-9,"MV","DE","no",-9,"x",-9,"WARM GRASS/SHRUB","A"
42500431081,44.4681,-73.1503,100.6,"BURLINGTON WSO AP             ",107,"S",39,"HI","xx","LA",-9,"A",2,"COOL MIXED      ","C"
42500431243,43.3847,-72.5989,256.6,"CAVENDISH                     ",326,"R",-9,"HI","xx","no",-9,"x",-9,"COOL MIXED      ","A"
42500431360,43.9833,-72.45,243.8,"CHELSEA                       ",413,"R",-9,"HI","xx","no",-9,"x",-9,"COOL FOR./FIELD ","A"
42500431580,43.9572,-73.2106,105.2,"CORNWALL                      ",113,"R",-9,"HI","xx","no",-9,"x",-9,"COOL MIXED      ","A"
42500432769,44.9094,-72.8083,128,"ENOSBURG FALLS                ",191,"R",-9,"HI","xx","no",-9,"x",-9,"COOL MIXED      ","A"
42500437054,44.42,-72.0194,213.4,"SAINT JOHNSBURY               ",285,"R",-9,"HI","xx","no",-9,"x",-9,"COOL FOR./FIELD ","C"
42500437607,44.6264,-73.3031,33.5,"SOUTH HERO                    ",NA," ",NA,"  ","  ","  ",NA," ",NA,"                "," "
42500437612,44.0725,-72.9736,408.7,"SOUTH LINCOLN                 ",NA," ",NA,"  ","  ","  ",NA," ",NA,"                "," "
42500440766,37.2017,-80.4133,640.1,"BLACKSBURG NWSO               ",606,"S",35,"HI","xx","no",-9,"A",2,"WARM FOR./FIELD ","C"
42500440993,37.7092,-78.2886,68.6,"BREMO BLUFF                   ",102,"R",-9,"HI","xx","no",-9,"x",-9,"WARM DECIDUOUS  ","A"
42500441209,37.0925,-81.3358,935.1,"BURKES GARDEN                 ",932,"R",-9,"MT","xx","no",-9,"x",-9,"WARM FOR./FIELD ","A"
42500441593,38.0325,-78.5231,265.2,"CHARLOTTESVILLE 2W            ",169,"S",40,"HI","xx","no",-9,"x",-9,"WARM FOR./FIELD ","C"
42500442208,38.4553,-78.9353,426.7,"DALE ENTERPRISE               ",420,"S",31,"HI","xx","no",-9,"x",-9,"WARM FOR./FIELD ","C"
42500442245,36.5869,-79.3886,125,"DANVILLE                      ",157,"U",53,"HI","xx","no",-9,"x",-9,"WARM FOR./FIELD ","C"
42500442941,37.3264,-78.3864,137.2,"FARMVILLE 2 N                 ",115,"R",-9,"HI","xx","no",-9,"x",-9,"WARM FOR./FIELD ","C"
42500443192,38.3167,-77.45,27.4,"FREDERICKSBURG NP             ",37,"S",19,"FL","xx","no",-9,"x",-9,"WARM FOR./FIELD ","C"
42500444101,37.2992,-77.2772,12.2,"HOPEWELL                      ",30,"U",866,"FL","xx","no",-9,"x",-9,"WARM DECIDUOUS  ","C"
42500444128,37.9969,-79.8317,681.5,"HOT SPRINGS                   ",725,"R",-9,"MV","xx","no",-9,"x",-9,"WARM FOR./FIELD ","B"
42500444876,37.795,-79.4136,342.9,"LEXINGTON                     ",351,"R",-9,"MV","xx","no",-9,"x",-9,"WARM FOR./FIELD ","C"
42500444909,39.0878,-77.6928,152.4,"LINCOLN                       ",149,"R",-9,"HI","xx","no",-9,"x",-9,"WARM FOR./FIELD ","A"
42500446139,36.9033,-76.1922,9.1,"NORFOLK INTL AP               ",4,"U",1443,"FL","xx","CO",2,"A",1,"MARSH, SWAMP    ","C"
42500446626,36.7381,-82.9967,448.1,"PENNINGTON GAP                ",517,"R",-9,"MV","xx","no",-9,"x",-9,"WARM MIXED      ","A"
42500446712,38.2322,-78.1203,158.5,"PIEDMONT RSCH STN             ",149,"R",-9,"HI","xx","no",-9,"x",-9,"WARM FOR./FIELD ","A"
42500447338,36.9769,-79.8961,400.8,"ROCKY MT                      ",349,"R",-9,"HI","xx","no",-9,"x",-9,"WARM FOR./FIELD ","C"
42500448062,38.1814,-79.0903,499.9,"STAUNTON WATER TRMTMT PLT     ",425,"S",24,"MV","xx","no",-9,"x",-9,"COOL FOR./FIELD ","C"
42500449151,37.3017,-76.7039,21.3,"WILLIAMSBURG 2 N              ",16,"S",12,"FL","xx","CO",20,"x",-9,"WARM DECIDUOUS  ","C"
42500449263,38.9036,-78.485,205.7,"WOODSTOCK 2 NE                ",311,"R",-9,"MV","xx","no",-9,"x",-9,"COOL FIELD/WOODS","B"
42500450008,46.9658,-123.8292,3,"ABERDEEN                      ",62,"S",17,"FL","xx","CO",1,"x",-9,"COOL FOR./FIELD ","C"
42500450587,48.7178,-122.5114,4.6,"BELLINGHAM 3 SSW              ",77,"U",86,"FL","xx","CO",1,"x",-9,"WATER           ","C"
42500450729,48.9775,-122.7928,18.3,"BLAINE                        ",38,"R",-9,"FL","xx","CO",1,"A",-9,"WATER           ","C"
42500450945,47.1694,-122.0036,208.8,"BUCKLEY 1 NE                  ",298,"R",-9,"HI","xx","no",-9,"x",-9,"COOL CONIFER    ","B"
42500451233,47.4144,-121.7561,475.5,"CEDAR LAKE                    ",591,"R",-9,"MV","xx","no",-9,"x",-9,"COOL CONIFER    ","A"
42500451276,46.72,-122.9528,56.4,"CENTRALIA                     ",88,"S",10,"HI","xx","no",-9,"x",-9,"COOL CONIFER    ","C"
42500451484,48.9672,-122.3292,19.5,"CLEARBROOK                    ",42,"R",-9,"HI","xx","CO",30,"x",-9,"COOL CONIFER    ","C"
42500451504,47.1856,-120.9469,585.2,"CLE ELUM                      ",842,"R",-9,"MV","xx","no",-9,"x",-9,"NORTH. TAIGA    ","B"
42500451630,48.5472,-117.9019,474.6,"COLVILLE                      ",NA," ",NA,"  ","  ","  ",NA," ",NA,"                "," "
42500451666,48.5467,-119.7492,707.1,"CONCONULLY                    ",900,"R",-9,"MV","xx","no",-9,"x",-9,"COOL CONIFER    ","A"
42500451939,47.3706,-123.16,6.4,"CUSHMAN POWERHOUSE 2          ",NA," ",NA,"  ","  ","  ",NA," ",NA,"                "," "
42500452007,47.6503,-118.1456,743.7,"DAVENPORT                     ",761,"R",-9,"FL","xx","no",-9,"x",-9,"COOL DESERT     ","B"
42500452030,46.3153,-118.0022,474.6,"DAYTON 1 WSW                  ",601,"R",-9,"HI","xx","no",-9,"x",-9,"COOL CONIFER    ","B"
42500452505,46.9692,-120.54,451.1,"ELLENSBURG                    ",536,"S",12,"MV","xx","no",-9,"x",-9,"COOL FIELD/WOODS","C"
42500452675,47.9753,-122.195,18.3,"EVERETT                       ",68,"U",2970,"HI","xx","CO",2,"x",-9,"COOL FIELD/WOODS","C"
42500452914,47.9558,-124.3539,106.7,"FORKS 1 E                     ",168,"R",-9,"HI","xx","CO",22,"x",-9,"COOL CONIFER    ","B"
42500453222,45.8081,-120.8428,499.9,"GOLDENDALE                    ",NA," ",NA,"  ","  ","  ",NA," ",NA,"                "," "
42500454154,46.2111,-119.1011,118.9,"KENNEWICK                     ",127,"S",42,"FL","xx","no",-9,"x",-9,"COOL CROPS      ","C"
42500454748,46.3675,-124.0378,7.6,"LONG BEACH EXP STN            ",26,"R",-9,"FL","xx","CO",1,"x",-9,"WATER           ","C"
42500454764,46.7492,-121.812,841.9,"LONGMIRE RAINIER NPS          ",1294,"R",-9,"MV","xx","no",-9,"x",-9,"NORTH. TAIGA    ","A"
42500454769,46.1506,-122.9164,3.7,"LONGVIEW                      ",100,"S",32,"HI","xx","no",-9,"x",-9,"COOL CROPS      ","C"
42500455224,47.1358,-122.2558,176.5,"MC MILLIN RSVR                ",NA," ",NA,"  ","  ","  ",NA," ",NA,"                "," "
42500455946,48.9114,-117.8069,423.7,"NORTHPORT                     ",720,"R",-9,"MV","xx","no",-9,"A",-9,"COOL CONIFER    ","A"
42500456039,47.3286,-118.6997,466.3,"ODESSA                        ",538,"R",-9,"FL","xx","no",-9,"x",-9,"COOL DESERT     ","C"
42500456096,48.6117,-122.8064,24.4,"OLGA 2 SE                     ",138,"R",-9,"HI","xx","CO",1,"x",-9,"WATER           ","A"
42500456610,46.4686,-117.5894,579.1,"POMEROY                       ",698,"R",-9,"FL","xx","no",-9,"x",-9,"COOL CONIFER    ","C"
42500456624,48.1139,-123.4317,27.4,"PORT ANGELES                  ",143,"S",17,"HI","xx","CO",1,"x",-9,"COASTAL EDGES   ","C"
42500456678,48.1161,-122.7586,30.5,"PORT TOWNSEND                 ",36,"R",-9,"FL","xx","CO",1,"x",-9,"COASTAL EDGES   ","B"
42500456789,46.7564,-117.1911,775.7,"PULLMAN 2 NW                  ",778,"S",23,"HI","xx","no",-9,"x",-9,"COOL CROPS      ","C"
42500456914,46.6533,-123.73,9.1,"RAYMOND 2 S                   ",113,"R",-9,"HI","xx","CO",10,"x",-9,"COOL FOR./FIELD ","A"
42500457059,47.1139,-118.3772,557.8,"RITZVILLE 1 SSE               ",573,"R",-9,"FL","xx","no",-9,"x",-9,"COOL CROPS      ","C"
42500457267,47.0894,-117.5931,592.8,"SAINT JOHN                    ",NA," ",NA,"  ","  ","  ",NA," ",NA,"                "," "
42500457458,47.65,-122.3,5.8,"SEATTLE URBAN SITE            ",60,"U",2970,"HI","xx","CO",1,"x",-9,"COOL FIELD/WOODS","C"
42500457507,48.4958,-122.2355,18.3,"SEDRO WOOLLEY                 ",126,"R",-9,"MV","xx","CO",10,"x",-9,"COOL FIELD/WOODS","C"
42500457773,47.5414,-121.8361,134.1,"SNOQUALMIE FALLS              ",201,"R",-9,"MV","xx","CO",30,"x",-9,"COOL CONIFER    ","B"
42500457938,47.6217,-117.5281,717.2,"SPOKANE INTL AP               ",701,"U",177,"FL","xx","no",-9,"A",3,"COOL GRASS/SHRUB","C"
42500458059,48.3511,-120.7267,387.1,"STEHEKIN 4 NW                 ",1279,"R",-9,"MV","xx","no",-9,"A",-9,"COOL CONIFER    ","A"
42500458207,46.3236,-120.0103,227.7,"SUNNYSIDE                     ",263,"S",11,"FL","xx","no",-9,"x",-9,"COOL GRASS/SHRUB","C"
42500458773,45.6778,-122.6519,64,"VANCOUVER 4 NNE               ",60,"U",1414,"HI","xx","no",-9,"x",-9,"COOL CROPS      ","C"
42500458928,46.1,-118.2833,355.4,"WALLA WALLA FAA AP            ",367,"S",26,"HI","xx","no",-9,"A",2,"COOL CROPS      ","C"
42500459012,47.6478,-120.0697,798.6,"WATERVILLE                    ",846,"R",-9,"HI","xx","no",-9,"A",-9,"COOL CONIFER    ","C"
42500459074,47.4247,-120.315,195.1,"WENATCHEE                     ",459,"S",22,"MV","xx","no",-9,"x",-9,"COOL GRASS/SHRUB","C"
42500459238,47.7569,-118.6775,679.7,"WILBUR                        ",703,"R",-9,"FL","xx","no",-9,"x",-9,"COOL DESERT     ","A"
42500459376,48.4539,-120.1936,534.9,"WINTHROP 1 WSW                ",725,"R",-9,"MV","xx","no",-9,"x",-9,"COOL CONIFER    ","B"
42500461220,38.98,-80.2206,443.5,"BUCKHANNON                    ",478,"R",-9,"HI","xx","no",-9,"x",-9,"WARM MIXED      ","C"
42500461330,39.2047,-81.1572,231.6,"CAIRO                         ",277,"R",-9,"HI","xx","no",-9,"x",-9,"WARM MIXED      ","A"
42500463544,38.9339,-80.8325,216.4,"GLENVILLE                     ",300,"R",-9,"HI","xx","no",-9,"x",-9,"WARM MIXED      ","A"
42500465224,37.8564,-80.4042,701,"LEWISBURG 3 N                 ",669,"R",-9,"HI","xx","no",-9,"A",-9,"WARM FOR./FIELD ","C"
42500465626,39.5436,-80.4647,335.3,"MANNINGTON 8 WNW              ",371,"R",-9,"HI","xx","no",-9,"x",-9,"COOL FOR./FIELD ","A"
42500465707,39.4019,-77.9844,162.8,"MARTINSBURG E WV RGNL         ",158,"S",14,"HI","xx","no",-9,"A",2,"WARM FOR./FIELD ","C"
